"","filename","model","vin","price","mileage","color","transmission","engine_displacement","name_seller","street","phone","website"
"1300","1300.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1301","1301.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1302","1302.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1303","1303.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1304","1304.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1305","1305.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1306","1306.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1307","1307.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1308","1308.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1309","1309.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1310","1310.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1311","1311.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1312","1312.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1313","1313.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1314","1314.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1315","1315.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1316","1316.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1317","1317.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1318","1318.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1319","1319.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1320","1320.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1321","1321.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1322","1322.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1323","1323.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1324","1324.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1325","1325.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1326","1326.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1327","1327.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1328","1328.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1329","1329.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1330","1330.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1331","1331.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1332","1332.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1333","1333.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1334","1334.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1335","1335.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1336","1336.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1337","1337.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1338","1338.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1339","1339.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1340","1340.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1341","1341.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1342","1342.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1343","1343.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1344","1344.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1345","1345.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1346","1346.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1347","1347.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1348","1348.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1349","1349.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1350","1350.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1351","1351.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1352","1352.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1353","1353.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1354","1354.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1355","1355.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1356","1356.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1357","1357.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1358","1358.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1359","1359.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1360","1360.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1361","1361.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1362","1362.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1363","1363.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1364","1364.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1365","1365.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1366","1366.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1367","1367.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1368","1368.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1369","1369.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1370","1370.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1371","1371.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1372","1372.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1373","1373.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1374","1374.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1375","1375.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1376","1376.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1377","1377.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
