"","filename","model","model_year","vin","price","mileage","color","transmission","engine_displacement","name_seller","street","phone","website"
"1430","1430.txt"," Jeep Wrangler Unlimited Sahara 4x4 4dr SUV","2011 ","1J4HA5H17BL615862","$26,997","116,000","Exterior: WhiteInterior: Tan","Automatic 4-Speed",NA,"Sac Truck Depot ","3324 Fulton Ave Sacramento, CA 95821","(855) 980-0377","www.sactruckdepot.com/"
"1431","1431.txt"," Chevrolet Silverado 1500 LTZ 4x4 4dr Crew Cab 5.8 ft SB","2009 ","3GCEK33M79G187441","$19,997","155,121","Exterior: GrayInterior: Black","Automatic 6-Speed",NA,"Sac Truck Depot ","3324 Fulton Ave Sacramento, CA 95821","(855) 980-0377","www.sactruckdepot.com/"
"1432","1432.txt"," Toyota FJ Cruiser Base 4dr SUV 4WD ","2007 ","JTEBU11F970023532","$16,997","147,266","Exterior: PurpleInterior: Black","Automatic 5-Speed",NA,"Sac Truck Depot ","3324 Fulton Ave Sacramento, CA 95821","(855) 980-0377","www.sactruckdepot.com/"
"1433","1433.txt"," BMW 3 Series 335i 2dr Coupe","2009 ","WBAWB73559P045456","$14,997","122,641","Exterior: SilverInterior: Black","Automatic 6-Speed",NA,"Sac Truck Depot ","3324 Fulton Ave Sacramento, CA 95821","(855) 980-0377","www.sactruckdepot.com/"
"1434","1434.txt"," GMC Yukon Denali AWD 4dr SUV","2008 ","1GKFK63898J182610","$19,997","137,187","Exterior: BlackInterior: Black","Automatic 6-Speed",NA,"Sac Truck Depot ","3324 Fulton Ave Sacramento, CA 95821","(855) 980-0377","www.sactruckdepot.com/"
"1435","1435.txt"," BMW 3 Series 335i 2dr Coupe","2008 ","WBAWB73538P041002","$16,995","115,521","Exterior: BlackInterior: Black","Automatic 6-Speed",NA,"Sac Truck Depot ","3324 Fulton Ave Sacramento, CA 95821","(855) 980-0377","www.sactruckdepot.com/"
"1436","1436.txt"," Chevrolet Suburban LT 1500 4dr SUV 4WD","2007 ","3GNFK16337G150967","$22,777","111,784","Exterior: BlackInterior: Beige","Automatic 4-Speed",NA,"Sac Truck Depot ","3324 Fulton Ave Sacramento, CA 95821","(855) 980-0377","www.sactruckdepot.com/"
"1437","1437.txt"," Toyota 4Runner SR5","2013 ","JTEZU5JR9D5061650","$32,899","26,843","Exterior: BlackInterior: Black","5-Speed Automatic with Overdrive","4.0","Lexus of Concord ","2101 Market St Concord, CA 94520","(925) 392-0891","lexusofconcord.com"
"1438","1438.txt"," Mitsubishi Eclipse GT 2dr Hatchback","2010 ","4A31K3DT0AE001624","$12,997","111,971","Exterior: OrangeInterior: Black","Automatic 5-Speed",NA,"Sac Truck Depot ","3324 Fulton Ave Sacramento, CA 95821","(855) 980-0377","www.sactruckdepot.com/"
"1439","1439.txt"," Toyota Tundra Grade 4x2 4dr Double Cab SB ","2008 ","5TFRV54128X043816","$16,999","145,771","Exterior: WhiteInterior: Beige","Automatic 6-Speed",NA,"Sac Truck Depot ","3324 Fulton Ave Sacramento, CA 95821","(855) 980-0377","www.sactruckdepot.com/"
"1440","1440.txt"," Toyota Tundra Limited 4dr Double Cab SB","2007 ","5TFRV58167X015199","$19,997","140,438","Exterior: Bluish GrayInterior: Gray","Automatic 6-Speed",NA,"Sac Truck Depot ","3324 Fulton Ave Sacramento, CA 95821","(855) 980-0377","www.sactruckdepot.com/"
"1441","1441.txt"," Toyota FJ Cruiser Base 4x4 4dr SUV 5A","2012 ","JTEBU4BF0CK127602","$31,997","75,997","Exterior: Light GreenInterior: Black","Automatic 5-Speed",NA,"Sac Truck Depot ","3324 Fulton Ave Sacramento, CA 95821","(855) 980-0377","www.sactruckdepot.com/"
"1442","1442.txt"," BMW 3 Series BM W 335i BMW 335 2dr Coupe","2011 ","WBAKG7C54BE264233","$22,997","84,781","Exterior: BLACKInterior: Black","Automatic 6-Speed",NA,"Sac Truck Depot ","3324 Fulton Ave Sacramento, CA 95821","(855) 980-0377","www.sactruckdepot.com/"
"1443","1443.txt"," Toyota Venza FWD 4cyl 4dr Crossover","2009 ","4T3ZE11A89U019927","$14,997","102,687","Exterior: BlackInterior: Beige","Automatic 6-Speed",NA,"Sac Truck Depot ","3324 Fulton Ave Sacramento, CA 95821","(855) 980-0377","www.sactruckdepot.com/"
"1444","1444.txt"," Volkswagen CC Sport PZEV 4dr Sedan 6A","2010 ","WVWMP7AN2AE541751","$12,997","73,250","Exterior: WhiteInterior: Black","Automatic 6-Speed",NA,"Sac Truck Depot ","3324 Fulton Ave Sacramento, CA 95821","(855) 980-0377","www.sactruckdepot.com/"
"1445","1445.txt"," Acura ILX w","2016 ","19UDE2F71GA007869",NA,"1,562","Exterior: Crystal Black PearlInterior: Ebony","Automatic","2.4","Acura of Fremont ","5700 Cushing Pkwy Fremont, CA 94538","(510) 788-2855","www.acuraoffremont.com"
"1446","1446.txt"," Nissan Titan","2012 ","1N6AA0EK7CN324238","$30,899","16,502","Exterior: Galaxy Black MetallicInterior: Charcoal","5-Speed Automatic",NA,"Lexus of Concord ","2101 Market St Concord, CA 94520","(925) 392-0891","lexusofconcord.com"
"1447","1447.txt"," Lexus RX 350","2013 ","2T2BK1BA1DC203582","$38,999","47,485","Exterior: BlackInterior: Black","Automatic","3.5","Lexus of Concord ","2101 Market St Concord, CA 94520","(925) 392-0891","lexusofconcord.com"
"1448","1448.txt"," Lexus RX 300 Luxury SUV Fully Serviced","1999 ","JT6HF10U4X0019128","$6,495","198,637","Exterior: Millenium Silver MetallicInterior: Gray","Automatic","3.0","Carsmith Motors ","48995 Milmont Dr Fremont, CA 94538","(510) 213-6454","www.carsmithmotors.com"
"1449","1449.txt"," Porsche Cayenne AWD AWD 4dr Tiptronic","2013 ","WP1AA2A24DLA01894","$43,888","55,485","Exterior: Umber MetalicInterior: Tan","A","3.6","A&H Motors ","2521 Monument Blvd Concord, CA 94520","(925) 892-3085","www.ahmotors.com"
"1450","1450.txt"," Mercedes-Benz CLK-Class CLK320 2dr Cabriolet","2005 ","WDBTK65G15T053357","$15,988","41,782","Exterior: SilverInterior: Gray","Automatic 5-Speed",NA,"EU Motorsports ","2525 El Camino Ave Sacramento, CA 95821","(916) 473-2499","www.eumotorsports.com"
"1451","1451.txt"," BMW X1 sDrive28i","2014 ","WBAVM1C50EVW47349","$28,399","18,635","Exterior: Alpine WhiteInterior: Black","8-Speed Automatic Steptronic","2.0","Lexus of Concord ","2101 Market St Concord, CA 94520","(925) 392-0891","lexusofconcord.com"
"1452","1452.txt"," Lexus IS 250 Navi Sport PKG BLK on BLK We Finance Call US Today","2007 ","JTHBK262072031642","$15,995","114,103","Exterior: BlackInterior: Black","Automatic","2.5","Platinum Motors San Leandro ","14141 E 14th St San Leandro, CA 94578","(510) 900-8644","www.platinummotorsonline.com"
"1453","1453.txt"," Lexus RX 350","2013 ","2T2ZK1BA3DC105541","$36,599","39,539","Exterior: Stargazer BlackInterior: Black","6-Speed Automatic with Sequential Shift ECT-i","3.5","Lexus of Concord ","2101 Market St Concord, CA 94520","(925) 392-0891","lexusofconcord.com"
"1454","1454.txt"," BMW X5 xDrive50i","2013 ","5UXZV8C51D0C14646","$43,899","52,848","Exterior: Jet BlackInterior: Black","8-Speed Automatic","4.4","Lexus of Concord ","2101 Market St Concord, CA 94520","(925) 392-0891","lexusofconcord.com"
"1455","1455.txt"," Lexus IS 250","2012 ","JTHCF5C23C5056347","$29,699","16,291","Exterior: Nebula Gray PearlInterior: Black","6-Speed Automatic Electronic with ECT-i","2.5","Lexus of Concord ","2101 Market St Concord, CA 94520","(925) 392-0891","lexusofconcord.com"
"1456","1456.txt"," Chevrolet Avalanche LTZ 1500 4dr Crew Cab SB","2007 ","3GNEC12017G316214","$19,988","108,335","Exterior: WhiteInterior: Black","Automatic 4-Speed",NA,"EU Motorsports ","2525 El Camino Ave Sacramento, CA 95821","(916) 473-2499","www.eumotorsports.com"
"1457","1457.txt"," BMW 5 Series 528i 4dr Sedan","2011 ","WBAFR1C56BC742074","$22,988","94,858","Exterior: WHITEInterior: Beige","Automatic 8-Speed",NA,"EU Motorsports ","2525 El Camino Ave Sacramento, CA 95821","(916) 473-2499","www.eumotorsports.com"
"1458","1458.txt"," BMW 5 Series 528i 4dr Sedan","2000 ","WBADM6342YGU06028","$7,988","111,402","Exterior: SilverInterior: Black","Automatic 5-Speed",NA,"EU Motorsports ","2525 El Camino Ave Sacramento, CA 95821","(916) 473-2499","www.eumotorsports.com"
"1459","1459.txt"," Lexus ES 350","2013 ","JTHBK1GG0D2025968","$33,999","24,298","Exterior: Fire Agate PearlInterior: Parchment","6-Speed Automatic with Sequential Shift ECT-i","3.5","Lexus of Concord ","2101 Market St Concord, CA 94520","(925) 392-0891","lexusofconcord.com"
"1460","1460.txt"," Acura ILX 2.0L","2013 ","19VDE1F36DE000780",NA,"43,556","Exterior: Crystal Black PearlInterior: Ebony","Automatic","2.0","Acura of Fremont ","5700 Cushing Pkwy Fremont, CA 94538","(510) 788-2855","www.acuraoffremont.com"
"1461","1461.txt"," Mercedes-Benz CLK-Class 5.0L","2004 ","WDBTJ75JX4F082664","$7,980","168,666","Exterior: Black","5-Speed Automatic w",NA,"Auto World ","4011 Pimlico Dr Pleasanton, CA 94588","(925) 357-9603","www.bayareaautoworld.com"
"1462","1462.txt"," Audi A4 2.0T Premium Plus","2014 ","WAUAFAFL4EN042785","$34,999","17,708","Exterior: Cuvee Silver MetallicInterior: Black","CVT with Multitronic","2.0","Lexus of Concord ","2101 Market St Concord, CA 94520","(925) 392-0891","lexusofconcord.com"
"1463","1463.txt"," Nissan 350Z Enthusiast Roadster 2D","2004 ","JN1AZ36A14T011558","$13,998","97,306","Exterior: Pearl whiteInterior: Gray","Manual",NA,"Calidad Motors ","1125 Detroit Ave Concord, CA 94520","(925) 961-3844","www.calidadmotors.net"
"1464","1464.txt"," BMW 7-Series 750Li","2006 ","WBAHN83596DT59713","$13,988","99,701","Exterior: GrayInterior: Black","Automatic","4.8","Automotion ","400 Riverside Ave Roseville, CA 95678","(916) 520-1023","www.AutomotionCars.com"
"1465","1465.txt"," Lexus RX 350","2013 ","2T2BK1BA5DC170263","$40,389","11,145","Exterior: ObsidianInterior: Black","Automatic","3.5","Lexus of Concord ","2101 Market St Concord, CA 94520","(925) 392-0891","lexusofconcord.com"
"1466","1466.txt"," Infiniti G37 Sport","2012 ","JN1CV6AP2CM625092","$24,999","40,641","Exterior: Graphite ShadowInterior: Graphite","7-Speed Automatic with Manual Shift","3.7","Lexus of Concord ","2101 Market St Concord, CA 94520","(925) 392-0891","lexusofconcord.com"
"1467","1467.txt"," BMW Z4 2dr Roadster sDrive28i","2012 ","WBALL5C50CJ103245","$24,995","68,959","Exterior: BlackInterior: Black","A","2.0","A&H Motors ","2521 Monument Blvd Concord, CA 94520","(925) 892-3085","www.ahmotors.com"
"1468","1468.txt",NA,NA,"19UDE2F81GA012823",NA,NA,"Exterior: Bellanova White PearlInterior: Ebony","Automatic","2.4","Acura of Fremont ","5700 Cushing Pkwy Fremont, CA 94538","(510) 788-2855","www.acuraoffremont.com"
"1469","1469.txt"," Lexus IS 250","2014 ","JTHBF1D26E5030251","$33,899","26,857","Exterior: Matador Red MicaInterior: Black","6-Speed Automatic Electronic with ECT-i","2.5","Lexus of Concord ","2101 Market St Concord, CA 94520","(925) 392-0891","lexusofconcord.com"
"1470","1470.txt"," Honda Fit Sport Only 51K Miles WOW We Finance Call US Today","2010 ","JHMGE8H47AC010335","$13,995","51,407","Exterior: OrangeInterior: Black","Automatic","1.5","Platinum Motors San Leandro ","14141 E 14th St San Leandro, CA 94578","(510) 900-8644","www.platinummotorsonline.com"
"1471","1471.txt"," Scion FR-S","2013 ","JF1ZNAA15D2707293",NA,"43,653","Exterior: RavenInterior: Black","Automatic","2.0","Acura of Fremont ","5700 Cushing Pkwy Fremont, CA 94538","(510) 788-2855","www.acuraoffremont.com"
"1472","1472.txt"," Lexus RX 350","2014 ","2T2ZK1BA5EC142348","$38,699","24,362","Exterior: Nebula Gray PearlInterior: Black","6-Speed Automatic with Sequential Shift ECT-i","3.5","Lexus of Concord ","2101 Market St Concord, CA 94520","(925) 392-0891","lexusofconcord.com"
"1473","1473.txt"," BMW X6 5.0i AWD 4dr 50i","2009 ","5UXFG83539LZ93774","$33,888","48,045","Exterior: BlackInterior: Black","A","4.4","A&H Motors ","2521 Monument Blvd Concord, CA 94520","(925) 892-3085","www.ahmotors.com"
"1474","1474.txt"," Porsche Cayenne S Sport Utility 4D","2005 ","WP1AB29P85LA61675","$12,998","147,890","Exterior: CharcoalInterior: Black","Automatic",NA,"Calidad Motors ","1125 Detroit Ave Concord, CA 94520","(925) 961-3844","www.calidadmotors.net"
"1475","1475.txt"," Volvo C70","2008 ","YV1MC67218J051395","$8,890","143,784","Exterior: Blue","5-Speed Automatic",NA,"Auto World ","4011 Pimlico Dr Pleasanton, CA 94588","(925) 357-9603","www.bayareaautoworld.com"
"1476","1476.txt"," Porsche 911 Carrera S","2015 ","WP0AB2A92FS125361","$97,911","5,478","Exterior: BlackInterior: Black","7-Speed","6 ","Lexus of Concord ","2101 Market St Concord, CA 94520","(925) 392-0891","lexusofconcord.com"
"1477","1477.txt"," Toyota Matrix","2011 ","2T1KU4EE0BC556794",NA,"75,751","Exterior: Radiant RedInterior: Dark Charcoal","Automatic","1.8","Acura of Fremont ","5700 Cushing Pkwy Fremont, CA 94538","(510) 788-2855","www.acuraoffremont.com"
"1478","1478.txt"," Kia Sportage EX - Low Miles","2013 ","KNDPC3A21D7476777","$18,998","24,524","Exterior: Bright SilverInterior: Alpine Gray","Automatic","2.4","Hoblit Ford Motors ","46 5th St Colusa, CA 95932","(530) 763-6426","www.hoblitmotorsford.com/"
"1479","1479.txt",NA,NA,"JH4KC1F51FC000555",NA,NA,"Exterior: Bellanova White PearlInterior: Ebony","Automatic","3.5","Acura of Fremont ","5700 Cushing Pkwy Fremont, CA 94538","(510) 788-2855","www.acuraoffremont.com"
"1480","1480.txt"," Ford Escape Titanium CERTIFIED 100K MILE WARRANTY","2013 ","1FMCU0J91DUB46691","$19,999","33,269","Exterior: Ingot Silver MetallicInterior: Charcoal Black","Automatic","2.0","Hoblit Ford Motors ","46 5th St Colusa, CA 95932","(530) 763-6426","www.hoblitmotorsford.com/"
"1481","1481.txt"," Acura TL Tech","2014 ","19UUA8F50EA005220",NA,"18,716","Exterior: Graphite Luster MetallicInterior: Ebony","Automatic","3.5","Acura of Fremont ","5700 Cushing Pkwy Fremont, CA 94538","(510) 788-2855","www.acuraoffremont.com"
"1482","1482.txt"," Acura TL Tech","2014 ","19UUA8F50EA005220",NA,"18,716","Exterior: Graphite Luster MetallicInterior: Ebony","Automatic","3.5","Acura of Fremont ","5700 Cushing Pkwy Fremont, CA 94538","(510) 788-2855","www.acuraoffremont.com"
"1483","1483.txt"," Audi Q7 4.2L Premium","2008 ","WA1EV94L88D053253","$21,995","98,157","Exterior: Phantom Black PearlInterior: Black","6-Speed Automatic w",NA,"Hoblit Dodge ","333 Main St Woodland, CA 95695","(916) 727-6478","HoblitDodge.com"
"1484","1484.txt"," Acura ILX w","2016 ","19UDE2F70GA010696",NA,"2,578","Exterior: Catalina Blue PearlInterior: Graystone","Automatic","2.4","Acura of Fremont ","5700 Cushing Pkwy Fremont, CA 94538","(510) 788-2855","www.acuraoffremont.com"
"1485","1485.txt"," Dodge Journey SXT","2013 ","3C4PDDBG7DT606778","$14,249","62,723","Exterior: Bright Silver MetallicInterior: WHI","Automatic","3.6","Hoblit Ford Motors ","46 5th St Colusa, CA 95932","(530) 763-6426","www.hoblitmotorsford.com/"
"1486","1486.txt"," Acura ILX w","2016 ","19UDE2F71GA007869",NA,"1,562","Exterior: Crystal Black PearlInterior: Ebony","Automatic","2.4","Acura of Fremont ","5700 Cushing Pkwy Fremont, CA 94538","(510) 788-2855","www.acuraoffremont.com"
"1487","1487.txt"," Ford Super Duty F-250 SRW King Ranch CERTIFIED 100K MILE WARRANTY","2014 ","1FT7W2BT0EEB26062","$52,885","13,341","Exterior: Ruby Red Metallic Tinted ClearcoInterior: Pecan","Automatic","6.7","Hoblit Ford Motors ","46 5th St Colusa, CA 95932","(530) 763-6426","www.hoblitmotorsford.com/"
"1488","1488.txt"," Acura ILX 2.0L","2013 ","19VDE1F36DE000780",NA,"43,556","Exterior: Crystal Black PearlInterior: Ebony","Automatic","2.0","Acura of Fremont ","5700 Cushing Pkwy Fremont, CA 94538","(510) 788-2855","www.acuraoffremont.com"
"1489","1489.txt"," Kia Optima Hybrid EX","2013 ","KNAGM4AD0D5061317","$21,995","45,086","Exterior: Snow White PearlInterior: Beige","6-Speed Automatic w",NA,"Hoblit Dodge ","333 Main St Woodland, CA 95695","(916) 727-6478","HoblitDodge.com"
"1490","1490.txt"," Chevrolet Avalanche LS 1500 4dr Crew Cab SB","2007 ","3GNEC12017G107569","$16,995","77,454","Exterior: GoldInterior: Tan","Automatic 4-Speed",NA,"See Mo Cars ","16725 Condit Rd Morgan Hill, CA 95037","(510) 585-9014","www.seemocars.net"
"1491","1491.txt"," Honda Civic EX w","2007 ","2HGFG12897H501703","$8,995","90,458","Exterior: BlackInterior: Gray","Automatic 5-Speed",NA,"See Mo Cars ","16725 Condit Rd Morgan Hill, CA 95037","(510) 585-9014","www.seemocars.net"
"1492","1492.txt"," Acura ILX Tech Pkg","2013 ","19VDE1F75DE005262",NA,"27,776","Exterior: Polished Metal MetallicInterior: Ebony","Automatic","2.0","Acura of Fremont ","5700 Cushing Pkwy Fremont, CA 94538","(510) 788-2855","www.acuraoffremont.com"
"1493","1493.txt"," Mercury Mountaineer Base 4dr SUV","2005 ","4M2DU66W35ZJ00014","$6,900","148,585","Exterior: SilverInterior: Tan","Automatic 5-Speed",NA,"See Mo Cars ","16725 Condit Rd Morgan Hill, CA 95037","(510) 585-9014","www.seemocars.net"
"1494","1494.txt"," Mazda Tribute ES-V6 4WD 4dr SUV","2001 ","4F2YU08121KM69858","$2,995","191,051","Exterior: MaroonInterior: Tan","Automatic 4-Speed",NA,"See Mo Cars ","16725 Condit Rd Morgan Hill, CA 95037","(510) 585-9014","www.seemocars.net"
"1495","1495.txt"," Honda CR-V EX-L AWD SUV","2008 ","JHLRE48788C060753","$13,995","122,710","Exterior: GreenInterior: Tan","Automatic 5-Speed",NA,"See Mo Cars ","16725 Condit Rd Morgan Hill, CA 95037","(510) 585-9014","www.seemocars.net"
"1496","1496.txt"," Subaru Impreza Sedan WRX STi","2006 ","JF1GD70626L524473","$23,980","88,694",NA,"6-Speed Manual w",NA,"Auto World ","4011 Pimlico Dr Pleasanton, CA 94588","(925) 357-9603","www.bayareaautoworld.com"
"1497","1497.txt"," GMC Yukon XL Denali AWD 4dr SUV","2005 ","1GKFK66U45J206509","$9,800","160,313","Exterior: GrayInterior: Gray","Automatic 4-Speed",NA,"See Mo Cars ","16725 Condit Rd Morgan Hill, CA 95037","(510) 585-9014","www.seemocars.net"
"1498","1498.txt"," Jeep Grand Cherokee Limited 4dr 4WD SUV","2005 ","1J4HR58245C616070","$12,600","84,542","Exterior: BlackInterior: Gray","Automatic 5-Speed",NA,"See Mo Cars ","16725 Condit Rd Morgan Hill, CA 95037","(510) 585-9014","www.seemocars.net"
"1499","1499.txt"," Chevrolet Tahoe LT 4dr SUV 4WD","2006 ","1GNEK13Z16R106355","$11,800","148,171","Exterior: GoldInterior: Gray","Automatic 4-Speed",NA,"See Mo Cars ","16725 Condit Rd Morgan Hill, CA 95037","(510) 585-9014","www.seemocars.net"
"1500","1500.txt"," Nissan Altima 3.5 SE-R 4dSedan","2005 ","1N4BL11E25C391597","$7,995","120,580","Exterior: SilverInterior: Black","Unspecified",NA,"See Mo Cars ","16725 Condit Rd Morgan Hill, CA 95037","(510) 585-9014","www.seemocars.net"
"1501","1501.txt"," Audi A4 2.0T","2008 ","WAUDF78E68A105475","$13,998","68,207","Exterior: Black","6-Speed Automatic",NA,"Auto World ","4011 Pimlico Dr Pleasanton, CA 94588","(925) 357-9603","www.bayareaautoworld.com"
"1502","1502.txt"," Isuzu Rodeo Sport Base 2dr STD SUV Convertible","2001 ","4S2CK57D414328811","$3,795","152,528","Exterior: BlackInterior: Gray","Unspecified",NA,"See Mo Cars ","16725 Condit Rd Morgan Hill, CA 95037","(510) 585-9014","www.seemocars.net"
"1503","1503.txt"," Chrysler Town and Country Touring 4dr Extended Mini Van","2005 ","2C8GP54L45R238540","$4,695","172,743","Exterior: WhiteInterior: Gray","Automatic 4-Speed",NA,"See Mo Cars ","16725 Condit Rd Morgan Hill, CA 95037","(510) 585-9014","www.seemocars.net"
"1504","1504.txt"," Dodge Charger RT 4dr Sedan","2006 ","2B3KA53HX6H136484","$8,995","151,722","Exterior: BlueInterior: Gray","Automatic 5-Speed",NA,"See Mo Cars ","16725 Condit Rd Morgan Hill, CA 95037","(510) 585-9014","www.seemocars.net"
"1505","1505.txt"," Honda Fit","2012 ","JHMGE8H37CC018848","$9,998","61,587","Exterior: Black","5-Speed Automatic",NA,"Auto World ","4011 Pimlico Dr Pleasanton, CA 94588","(925) 357-9603","www.bayareaautoworld.com"
